"site_code","date","pre_mm/month","plotdate","month","year"
"fnly.us","Jan/16/2011",168.600006103516,2011-01-16,1,2011
"free.de","Jan/16/2011",39.6000022888184,2011-01-16,1,2011
"frue.ch","Jan/16/2011",51.6000022888184,2011-01-16,1,2011
"gall.it","Jan/16/2011",43.2000007629395,2011-01-16,1,2011
"gcnban.cn","Jan/16/2011",0.900000035762787,2011-01-16,1,2011
"gcndan.cn","Jan/16/2011",0,2011-01-16,1,2011
"gcnhai.cn","Jan/16/2011",1.39999997615814,2011-01-16,1,2011
"gcnhon.cn","Jan/16/2011",4.59999990463257,2011-01-16,1,2011
"gcnhul.cn","Jan/16/2011",1.60000002384186,2011-01-16,1,2011
"gcnnaq.cn","Jan/16/2011",2.79999995231628,2011-01-16,1,2011
"gcnsui.cn","Jan/16/2011",1.20000004768372,2011-01-16,1,2011
"gcnura.cn","Jan/16/2011",0.400000005960464,2011-01-16,1,2011
"gcnxil.cn","Jan/16/2011",0.699999988079071,2011-01-16,1,2011
"gcnyan.cn","Jan/16/2011",2.29999995231628,2011-01-16,1,2011
"gcnyou.cn","Jan/16/2011",0.900000035762787,2011-01-16,1,2011
"gilb.za","Jan/16/2011",169.5,2011-01-16,1,2011
"glac.us","Jan/16/2011",261.700012207031,2011-01-16,1,2011
"glcr.us","Jan/16/2011",23.8999996185303,2011-01-16,1,2011
"hall.us","Jan/16/2011",73.8000030517578,2011-01-16,1,2011
"hart.us","Jan/16/2011",28.5,2011-01-16,1,2011
"hast.us","Jan/16/2011",106.099998474121,2011-01-16,1,2011
"hero.uk","Jan/16/2011",88.9000015258789,2011-01-16,1,2011
"hnvr.us","Jan/16/2011",78.3000030517578,2011-01-16,1,2011
"hogone.us","Jan/16/2011",81.4000015258789,2011-01-16,1,2011
"hogtwo.us","Jan/16/2011",81.4000015258789,2011-01-16,1,2011
"hopl.us","Jan/16/2011",82.0999984741211,2011-01-16,1,2011
"hustai.mn","Jan/16/2011",1.89999997615814,2011-01-16,1,2011
"jasp.us","Jan/16/2011",66.9000015258789,2011-01-16,1,2011
"jena.de","Jan/16/2011",42.7999992370605,2011-01-16,1,2011
"jorn.us","Jan/16/2011",1.5,2011-01-16,1,2011
"kark.se","Jan/16/2011",88.3000030517578,2011-01-16,1,2011
"kbs.us","Jan/16/2011",32,2011-01-16,1,2011
"kibber.in","Jan/16/2011",7.30000019073486,2011-01-16,1,2011
"kidman.au","Jan/16/2011",220.400009155273,2011-01-16,1,2011
"kilp.fi","Jan/16/2011",61.4000015258789,2011-01-16,1,2011
"kiny.au","Jan/16/2011",104.400001525879,2011-01-16,1,2011
"kirik.ee","Jan/16/2011",65.4000015258789,2011-01-16,1,2011
"koffler.ca","Jan/16/2011",50.4000015258789,2011-01-16,1,2011
"konz.us","Jan/16/2011",25.2000007629395,2011-01-16,1,2011
"konzn1b.us","Jan/16/2011",25.2000007629395,2011-01-16,1,2011
"lagoas.br","Jan/16/2011",236.600006103516,2011-01-16,1,2011
"lake.us","Jan/16/2011",27.3000011444092,2011-01-16,1,2011
"lakta.se","Jan/16/2011",70.7000045776367,2011-01-16,1,2011
"lancaster.uk","Jan/16/2011",79.9000015258789,2011-01-16,1,2011
"lead.us","Jan/16/2011",323.800018310547,2011-01-16,1,2011
"look.us","Jan/16/2011",148.199996948242,2011-01-16,1,2011
"lubb.us","Jan/16/2011",3.60000014305115,2011-01-16,1,2011
"marc.ar","Jan/16/2011",118.599998474121,2011-01-16,1,2011
"mcdan.us","Jan/16/2011",67.4000015258789,2011-01-16,1,2011
"mcla.us","Jan/16/2011",68.7000045776367,2011-01-16,1,2011
"meto.us","Jan/16/2011",81.4000015258789,2011-01-16,1,2011
"mitch.au","Jan/16/2011",47.5,2011-01-16,1,2011
"msla.us","Jan/16/2011",34.2999992370605,2011-01-16,1,2011
"msum.us","Jan/16/2011",28.8999996185303,2011-01-16,1,2011
"mtca.au","Jan/16/2011",47.7999992370605,2011-01-16,1,2011
"neba.jp","Jan/16/2011",10.6000003814697,2011-01-16,1,2011
"nilla.au","Jan/16/2011",106.400001525879,2011-01-16,1,2011
"nioo.nl","Jan/16/2011",74.3000030517578,2011-01-16,1,2011
"niwo.us","Jan/16/2011",8.90000057220459,2011-01-16,1,2011
"ovor.mn","Jan/16/2011",1.39999997615814,2011-01-16,1,2011
"pampa.ar","Jan/16/2011",129.199996948242,2011-01-16,1,2011
"pape.de","Jan/16/2011",56.7000007629395,2011-01-16,1,2011
"pich.ec","Jan/16/2011",133.800003051758,2011-01-16,1,2011
"ping.au","Jan/16/2011",42.2999992370605,2011-01-16,1,2011
"pinj.au","Jan/16/2011",294.700012207031,2011-01-16,1,2011
"podo.ec","Jan/16/2011",49.4000015258789,2011-01-16,1,2011
"potrok.ar","Jan/16/2011",32.6000022888184,2011-01-16,1,2011
"ramsay.us","Jan/16/2011",108.5,2011-01-16,1,2011
"rook.uk","Jan/16/2011",88.9000015258789,2011-01-16,1,2011
"saana.fi","Jan/16/2011",61.4000015258789,2011-01-16,1,2011
"sage.us","Jan/16/2011",83.2000045776367,2011-01-16,1,2011
"saline.us","Jan/16/2011",11,2011-01-16,1,2011
"sava.us","Jan/16/2011",55.2999992370605,2011-01-16,1,2011
"sedg.us","Jan/16/2011",41.7999992370605,2011-01-16,1,2011
"sereng.tz","Jan/16/2011",56,2011-01-16,1,2011
"sevi.us","Jan/16/2011",1.39999997615814,2011-01-16,1,2011
"sgs.us","Jan/16/2011",8.19999980926514,2011-01-16,1,2011
"shps.us","Jan/16/2011",26.8000011444092,2011-01-16,1,2011
"sier.us","Jan/16/2011",78.3000030517578,2011-01-16,1,2011
"sirsi.in","Jan/16/2011",0.100000001490116,2011-01-16,1,2011
"smith.us","Jan/16/2011",292.700012207031,2011-01-16,1,2011
"spin.us","Jan/16/2011",57.2999992370605,2011-01-16,1,2011
"spv.ar","Jan/16/2011",15.6000003814697,2011-01-16,1,2011
"summ.za","Jan/16/2011",142.900009155273,2011-01-16,1,2011
"sval.no","Jan/16/2011",42,2011-01-16,1,2011
"temple.us","Jan/16/2011",45.9000015258789,2011-01-16,1,2011
"thth.is","Jan/16/2011",79.2000045776367,2011-01-16,1,2011
"tmlr.is","Jan/16/2011",79.2000045776367,2011-01-16,1,2011
"trel.us","Jan/16/2011",30.1000003814697,2011-01-16,1,2011
"tyso.us","Jan/16/2011",27,2011-01-16,1,2011
"ucsc.us","Jan/16/2011",44.1000022888184,2011-01-16,1,2011
"ufrec.us","Jan/16/2011",110.099998474121,2011-01-16,1,2011
"ukul.za","Jan/16/2011",158.5,2011-01-16,1,2011
"unc.us","Jan/16/2011",44.4000015258789,2011-01-16,1,2011
"uwo.ca","Jan/16/2011",72,2011-01-16,1,2011
"valm.ch","Jan/16/2011",107.200004577637,2011-01-16,1,2011
"vaqu.mx","Jan/16/2011",1.10000002384186,2011-01-16,1,2011
"varexp.no","Jan/16/2011",53.1000022888184,2011-01-16,1,2011
"vargrass.no","Jan/16/2011",64.2000045776367,2011-01-16,1,2011
"varheath.no","Jan/16/2011",64.2000045776367,2011-01-16,1,2011
"vass.se","Jan/16/2011",88.3000030517578,2011-01-16,1,2011
"wupatki.us","Jan/16/2011",8.90000057220459,2011-01-16,1,2011
"xilin.cn","Jan/16/2011",0.699999988079071,2011-01-16,1,2011
"yarra.au","Jan/16/2011",50.2999992370605,2011-01-16,1,2011
"abisko.se","Feb/15/2011",46.2000007629395,2011-02-15,2,2011
"ahth.is","Feb/15/2011",45.4000015258789,2011-02-15,2,2011
"amcamp.us","Feb/15/2011",216.800003051758,2011-02-15,2,2011
"amlr.is","Feb/15/2011",45.4000015258789,2011-02-15,2,2011
"anti.ec","Feb/15/2011",119.800003051758,2011-02-15,2,2011
"arch.us","Feb/15/2011",16.2000007629395,2011-02-15,2,2011
"azi.cn","Feb/15/2011",2.79999995231628,2011-02-15,2,2011
"azitwo.cn","Feb/15/2011",2.79999995231628,2011-02-15,2,2011
"badlau.de","Feb/15/2011",12.8000001907349,2011-02-15,2,2011
"bari.ar","Feb/15/2011",10.1000003814697,2011-02-15,2,2011
"barta.us","Feb/15/2011",34.2000007629395,2011-02-15,2,2011
"bayr.de","Feb/15/2011",14.5,2011-02-15,2,2011
"bldr.us","Feb/15/2011",29.2000007629395,2011-02-15,2,2011
"bnbt.us","Feb/15/2011",31,2011-02-15,2,2011
"bnch.us","Feb/15/2011",84.3000030517578,2011-02-15,2,2011
"bogong.au","Feb/15/2011",96.5,2011-02-15,2,2011
"bttr.us","Feb/15/2011",84.3000030517578,2011-02-15,2,2011
"bunya.au","Feb/15/2011",63.1000022888184,2011-02-15,2,2011
"burrawan.au","Feb/15/2011",62.7999992370605,2011-02-15,2,2011
"burren.ie","Feb/15/2011",124.400001525879,2011-02-15,2,2011
"bynb.cn","Feb/15/2011",14.1000003814697,2011-02-15,2,2011
"cbgb.us","Feb/15/2011",35.5,2011-02-15,2,2011
"cdcr.us","Feb/15/2011",23.8999996185303,2011-02-15,2,2011
"cdpt.us","Feb/15/2011",19.8000011444092,2011-02-15,2,2011
"cereep.fr","Feb/15/2011",28.7000007629395,2011-02-15,2,2011
"chilcas.ar","Feb/15/2011",58.9000015258789,2011-02-15,2,2011
"comp.pt","Feb/15/2011",113,2011-02-15,2,2011
"cowi.ca","Feb/15/2011",150.600006103516,2011-02-15,2,2011
"derr.au","Feb/15/2011",113,2011-02-15,2,2011
"doane.us","Feb/15/2011",26.6000003814697,2011-02-15,2,2011
"drake.za","Feb/15/2011",97,2011-02-15,2,2011
"elkh.us","Feb/15/2011",178.400009155273,2011-02-15,2,2011
"elliot.us","Feb/15/2011",48,2011-02-15,2,2011
"elva.ee","Feb/15/2011",21.7000007629395,2011-02-15,2,2011
"ethamc.au","Feb/15/2011",64.0999984741211,2011-02-15,2,2011
"ethass.au","Feb/15/2011",64.0999984741211,2011-02-15,2,2011
"fnly.us","Feb/15/2011",124.099998474121,2011-02-15,2,2011
"free.de","Feb/15/2011",19.3999996185303,2011-02-15,2,2011
"frue.ch","Feb/15/2011",34.1000022888184,2011-02-15,2,2011
"gall.it","Feb/15/2011",45.5,2011-02-15,2,2011
"gcnban.cn","Feb/15/2011",0.600000023841858,2011-02-15,2,2011
"gcndan.cn","Feb/15/2011",0,2011-02-15,2,2011
"gcnhai.cn","Feb/15/2011",1.30000007152557,2011-02-15,2,2011
"gcnhon.cn","Feb/15/2011",5.09999990463257,2011-02-15,2,2011
"gcnhul.cn","Feb/15/2011",2.70000004768372,2011-02-15,2,2011
"gcnnaq.cn","Feb/15/2011",0.699999988079071,2011-02-15,2,2011
"gcnsui.cn","Feb/15/2011",2,2011-02-15,2,2011
"gcnura.cn","Feb/15/2011",0,2011-02-15,2,2011
"gcnxil.cn","Feb/15/2011",3.90000009536743,2011-02-15,2,2011
"gcnyan.cn","Feb/15/2011",3.10000014305115,2011-02-15,2,2011
"gcnyou.cn","Feb/15/2011",14.6000003814697,2011-02-15,2,2011
"gilb.za","Feb/15/2011",112.800003051758,2011-02-15,2,2011
"glac.us","Feb/15/2011",167.600006103516,2011-02-15,2,2011
"glcr.us","Feb/15/2011",24.1000003814697,2011-02-15,2,2011
"hall.us","Feb/15/2011",167,2011-02-15,2,2011
"hart.us","Feb/15/2011",20.5,2011-02-15,2,2011
"hast.us","Feb/15/2011",221.400009155273,2011-02-15,2,2011
"hero.uk","Feb/15/2011",61,2011-02-15,2,2011
"hnvr.us","Feb/15/2011",109.5,2011-02-15,2,2011
"hogone.us","Feb/15/2011",73.9000015258789,2011-02-15,2,2011
"hogtwo.us","Feb/15/2011",73.9000015258789,2011-02-15,2,2011
"hopl.us","Feb/15/2011",166.300003051758,2011-02-15,2,2011
"hustai.mn","Feb/15/2011",6.70000028610229,2011-02-15,2,2011
"jasp.us","Feb/15/2011",134.5,2011-02-15,2,2011
"jena.de","Feb/15/2011",13.4000005722046,2011-02-15,2,2011
"jorn.us","Feb/15/2011",4,2011-02-15,2,2011
"kark.se","Feb/15/2011",58,2011-02-15,2,2011
"kbs.us","Feb/15/2011",70.3000030517578,2011-02-15,2,2011
"kibber.in","Feb/15/2011",45.2999992370605,2011-02-15,2,2011
"kidman.au","Feb/15/2011",102.400001525879,2011-02-15,2,2011
"kilp.fi","Feb/15/2011",38.1000022888184,2011-02-15,2,2011
"kiny.au","Feb/15/2011",44.7000007629395,2011-02-15,2,2011
"kirik.ee","Feb/15/2011",24.5,2011-02-15,2,2011
"koffler.ca","Feb/15/2011",61.1000022888184,2011-02-15,2,2011
"konz.us","Feb/15/2011",32.2999992370605,2011-02-15,2,2011
"konzn1b.us","Feb/15/2011",32.2999992370605,2011-02-15,2,2011
"lagoas.br","Feb/15/2011",183.100006103516,2011-02-15,2,2011
"lake.us","Feb/15/2011",25,2011-02-15,2,2011
"lakta.se","Feb/15/2011",46.2000007629395,2011-02-15,2,2011
"lancaster.uk","Feb/15/2011",100.400001525879,2011-02-15,2,2011
"lead.us","Feb/15/2011",225.800003051758,2011-02-15,2,2011
"look.us","Feb/15/2011",114.200004577637,2011-02-15,2,2011
"lubb.us","Feb/15/2011",14.6000003814697,2011-02-15,2,2011
"marc.ar","Feb/15/2011",55.6000022888184,2011-02-15,2,2011
"mcdan.us","Feb/15/2011",82.7000045776367,2011-02-15,2,2011
"mcla.us","Feb/15/2011",147,2011-02-15,2,2011
"meto.us","Feb/15/2011",73.9000015258789,2011-02-15,2,2011
"mitch.au","Feb/15/2011",57,2011-02-15,2,2011
"msla.us","Feb/15/2011",42.2999992370605,2011-02-15,2,2011
"msum.us","Feb/15/2011",14.6000003814697,2011-02-15,2,2011
"mtca.au","Feb/15/2011",5.80000019073486,2011-02-15,2,2011
"neba.jp","Feb/15/2011",110.599998474121,2011-02-15,2,2011
"nilla.au","Feb/15/2011",101.099998474121,2011-02-15,2,2011
"nioo.nl","Feb/15/2011",44.6000022888184,2011-02-15,2,2011
"niwo.us","Feb/15/2011",29.2000007629395,2011-02-15,2,2011
"ovor.mn","Feb/15/2011",4.80000019073486,2011-02-15,2,2011
"pampa.ar","Feb/15/2011",48.5,2011-02-15,2,2011
"pape.de","Feb/15/2011",47.2000007629395,2011-02-15,2,2011
"pich.ec","Feb/15/2011",195,2011-02-15,2,2011
"ping.au","Feb/15/2011",1.60000002384186,2011-02-15,2,2011
"pinj.au","Feb/15/2011",82.5999984741211,2011-02-15,2,2011
"podo.ec","Feb/15/2011",118.900001525879,2011-02-15,2,2011
"potrok.ar","Feb/15/2011",24.8000011444092,2011-02-15,2,2011
"ramsay.us","Feb/15/2011",75.5,2011-02-15,2,2011
"rook.uk","Feb/15/2011",61,2011-02-15,2,2011
"saana.fi","Feb/15/2011",38.1000022888184,2011-02-15,2,2011
"sage.us","Feb/15/2011",177.600006103516,2011-02-15,2,2011
"saline.us","Feb/15/2011",15.4000005722046,2011-02-15,2,2011
"sava.us","Feb/15/2011",106,2011-02-15,2,2011
"sedg.us","Feb/15/2011",93.8000030517578,2011-02-15,2,2011
"sereng.tz","Feb/15/2011",78.5,2011-02-15,2,2011
"sevi.us","Feb/15/2011",3.70000004768372,2011-02-15,2,2011
"sgs.us","Feb/15/2011",14.5,2011-02-15,2,2011
"shps.us","Feb/15/2011",44.7999992370605,2011-02-15,2,2011
"sier.us","Feb/15/2011",177.5,2011-02-15,2,2011
"sirsi.in","Feb/15/2011",0,2011-02-15,2,2011
"smith.us","Feb/15/2011",195.600006103516,2011-02-15,2,2011
"spin.us","Feb/15/2011",150.5,2011-02-15,2,2011
"spv.ar","Feb/15/2011",25.8999996185303,2011-02-15,2,2011
"summ.za","Feb/15/2011",122,2011-02-15,2,2011
"sval.no","Feb/15/2011",43,2011-02-15,2,2011
"temple.us","Feb/15/2011",39.2999992370605,2011-02-15,2,2011
"thth.is","Feb/15/2011",57.9000015258789,2011-02-15,2,2011
"tmlr.is","Feb/15/2011",57.9000015258789,2011-02-15,2,2011
"trel.us","Feb/15/2011",78,2011-02-15,2,2011
"tyso.us","Feb/15/2011",79.5,2011-02-15,2,2011
"ucsc.us","Feb/15/2011",96.0999984741211,2011-02-15,2,2011
"ufrec.us","Feb/15/2011",15.4000005722046,2011-02-15,2,2011
"ukul.za","Feb/15/2011",112,2011-02-15,2,2011
"unc.us","Feb/15/2011",74.8000030517578,2011-02-15,2,2011
"uwo.ca","Feb/15/2011",102.700004577637,2011-02-15,2,2011
"valm.ch","Feb/15/2011",59.7000007629395,2011-02-15,2,2011
"vaqu.mx","Feb/15/2011",0.200000002980232,2011-02-15,2,2011
"varexp.no","Feb/15/2011",29.5,2011-02-15,2,2011
"vargrass.no","Feb/15/2011",37,2011-02-15,2,2011
"varheath.no","Feb/15/2011",37,2011-02-15,2,2011
"vass.se","Feb/15/2011",58,2011-02-15,2,2011
"wupatki.us","Feb/15/2011",65.4000015258789,2011-02-15,2,2011
"xilin.cn","Feb/15/2011",3.90000009536743,2011-02-15,2,2011
"yarra.au","Feb/15/2011",75.0999984741211,2011-02-15,2,2011
"abisko.se","Mar/16/2011",90.5999984741211,2011-03-16,3,2011
"ahth.is","Mar/16/2011",69.5,2011-03-16,3,2011
"amcamp.us","Mar/16/2011",340.300018310547,2011-03-16,3,2011
"amlr.is","Mar/16/2011",69.5,2011-03-16,3,2011
"anti.ec","Mar/16/2011",53.1000022888184,2011-03-16,3,2011
"arch.us","Mar/16/2011",117.599998474121,2011-03-16,3,2011
"azi.cn","Mar/16/2011",20.8999996185303,2011-03-16,3,2011
"azitwo.cn","Mar/16/2011",20.8999996185303,2011-03-16,3,2011
"badlau.de","Mar/16/2011",15.1999998092651,2011-03-16,3,2011
"bari.ar","Mar/16/2011",52,2011-03-16,3,2011
"barta.us","Mar/16/2011",31,2011-03-16,3,2011
"bayr.de","Mar/16/2011",24.8999996185303,2011-03-16,3,2011
"bldr.us","Mar/16/2011",29.6000003814697,2011-03-16,3,2011
"bnbt.us","Mar/16/2011",39.2999992370605,2011-03-16,3,2011
"bnch.us","Mar/16/2011",165,2011-03-16,3,2011
"bogong.au","Mar/16/2011",77.5,2011-03-16,3,2011
"bttr.us","Mar/16/2011",165,2011-03-16,3,2011
"bunya.au","Mar/16/2011",95.2000045776367,2011-03-16,3,2011
"burrawan.au","Mar/16/2011",71,2011-03-16,3,2011
"burren.ie","Mar/16/2011",35.5,2011-03-16,3,2011
"bynb.cn","Mar/16/2011",11.9000005722046,2011-03-16,3,2011
"cbgb.us","Mar/16/2011",42.7000007629395,2011-03-16,3,2011
"cdcr.us","Mar/16/2011",43.2000007629395,2011-03-16,3,2011
"cdpt.us","Mar/16/2011",26.7000007629395,2011-03-16,3,2011
"cereep.fr","Mar/16/2011",19.7000007629395,2011-03-16,3,2011
"chilcas.ar","Mar/16/2011",30.1000003814697,2011-03-16,3,2011
"comp.pt","Mar/16/2011",111.900001525879,2011-03-16,3,2011
"cowi.ca","Mar/16/2011",238.5,2011-03-16,3,2011
"derr.au","Mar/16/2011",45.5,2011-03-16,3,2011
"doane.us","Mar/16/2011",30.8000011444092,2011-03-16,3,2011
"drake.za","Mar/16/2011",80.9000015258789,2011-03-16,3,2011
"elkh.us","Mar/16/2011",283.200012207031,2011-03-16,3,2011
"elliot.us","Mar/16/2011",54.7999992370605,2011-03-16,3,2011
"elva.ee","Mar/16/2011",17.5,2011-03-16,3,2011
"ethamc.au","Mar/16/2011",45,2011-03-16,3,2011
"ethass.au","Mar/16/2011",45,2011-03-16,3,2011
"fnly.us","Mar/16/2011",259.899993896484,2011-03-16,3,2011
"free.de","Mar/16/2011",28.8999996185303,2011-03-16,3,2011
"frue.ch","Mar/16/2011",47.7999992370605,2011-03-16,3,2011
"gall.it","Mar/16/2011",66.4000015258789,2011-03-16,3,2011
"gcnban.cn","Mar/16/2011",0,2011-03-16,3,2011
"gcndan.cn","Mar/16/2011",0,2011-03-16,3,2011
"gcnhai.cn","Mar/16/2011",3.29999995231628,2011-03-16,3,2011
"gcnhon.cn","Mar/16/2011",23.8000011444092,2011-03-16,3,2011
"gcnhul.cn","Mar/16/2011",3,2011-03-16,3,2011
"gcnnaq.cn","Mar/16/2011",3.40000009536743,2011-03-16,3,2011
"gcnsui.cn","Mar/16/2011",3.70000004768372,2011-03-16,3,2011
"gcnura.cn","Mar/16/2011",0,2011-03-16,3,2011
"gcnxil.cn","Mar/16/2011",0.300000011920929,2011-03-16,3,2011
"gcnyan.cn","Mar/16/2011",2,2011-03-16,3,2011
"gcnyou.cn","Mar/16/2011",0.699999988079071,2011-03-16,3,2011
"gilb.za","Mar/16/2011",109.099998474121,2011-03-16,3,2011
"glac.us","Mar/16/2011",281.300018310547,2011-03-16,3,2011
"glcr.us","Mar/16/2011",32.2999992370605,2011-03-16,3,2011
"hall.us","Mar/16/2011",164,2011-03-16,3,2011
"hart.us","Mar/16/2011",39.9000015258789,2011-03-16,3,2011
"hast.us","Mar/16/2011",349.200012207031,2011-03-16,3,2011
"hero.uk","Mar/16/2011",18.3999996185303,2011-03-16,3,2011
"hnvr.us","Mar/16/2011",104,2011-03-16,3,2011
"hogone.us","Mar/16/2011",116.5,2011-03-16,3,2011
"hogtwo.us","Mar/16/2011",116.5,2011-03-16,3,2011
"hopl.us","Mar/16/2011",295.800018310547,2011-03-16,3,2011
"hustai.mn","Mar/16/2011",3.79999995231628,2011-03-16,3,2011
"jasp.us","Mar/16/2011",209.5,2011-03-16,3,2011
"jena.de","Mar/16/2011",20.2000007629395,2011-03-16,3,2011
"jorn.us","Mar/16/2011",0.200000002980232,2011-03-16,3,2011
"kark.se","Mar/16/2011",116.200004577637,2011-03-16,3,2011
"kbs.us","Mar/16/2011",75.9000015258789,2011-03-16,3,2011
"kibber.in","Mar/16/2011",34,2011-03-16,3,2011
"kidman.au","Mar/16/2011",168,2011-03-16,3,2011
"kilp.fi","Mar/16/2011",78.7000045776367,2011-03-16,3,2011
"kiny.au","Mar/16/2011",37.2999992370605,2011-03-16,3,2011
"kirik.ee","Mar/16/2011",19,2011-03-16,3,2011
"koffler.ca","Mar/16/2011",78.4000015258789,2011-03-16,3,2011
"konz.us","Mar/16/2011",31.8999996185303,2011-03-16,3,2011
"konzn1b.us","Mar/16/2011",31.8999996185303,2011-03-16,3,2011
"lagoas.br","Mar/16/2011",129.600006103516,2011-03-16,3,2011
"lake.us","Mar/16/2011",38.7000007629395,2011-03-16,3,2011
"lakta.se","Mar/16/2011",90.5999984741211,2011-03-16,3,2011
"lancaster.uk","Mar/16/2011",35.2999992370605,2011-03-16,3,2011
"lead.us","Mar/16/2011",369.700012207031,2011-03-16,3,2011
"look.us","Mar/16/2011",238.300003051758,2011-03-16,3,2011
"lubb.us","Mar/16/2011",7.40000009536743,2011-03-16,3,2011
"marc.ar","Mar/16/2011",37.1000022888184,2011-03-16,3,2011
"mcdan.us","Mar/16/2011",105.400001525879,2011-03-16,3,2011
"mcla.us","Mar/16/2011",227.5,2011-03-16,3,2011
"meto.us","Mar/16/2011",116.5,2011-03-16,3,2011
"mitch.au","Mar/16/2011",103.5,2011-03-16,3,2011
"msla.us","Mar/16/2011",30,2011-03-16,3,2011
"msum.us","Mar/16/2011",25.8000011444092,2011-03-16,3,2011
"mtca.au","Mar/16/2011",6.80000019073486,2011-03-16,3,2011
"neba.jp","Mar/16/2011",75.8000030517578,2011-03-16,3,2011
"nilla.au","Mar/16/2011",68.0999984741211,2011-03-16,3,2011
"nioo.nl","Mar/16/2011",15.4000005722046,2011-03-16,3,2011
"niwo.us","Mar/16/2011",29.6000003814697,2011-03-16,3,2011
"ovor.mn","Mar/16/2011",1.89999997615814,2011-03-16,3,2011
"pampa.ar","Mar/16/2011",71.4000015258789,2011-03-16,3,2011
"pape.de","Mar/16/2011",14.6999998092651,2011-03-16,3,2011
"pich.ec","Mar/16/2011",79.5,2011-03-16,3,2011
"ping.au","Mar/16/2011",2,2011-03-16,3,2011
"pinj.au","Mar/16/2011",111.300003051758,2011-03-16,3,2011
"podo.ec","Mar/16/2011",63.2999992370605,2011-03-16,3,2011
"potrok.ar","Mar/16/2011",10.4000005722046,2011-03-16,3,2011
"ramsay.us","Mar/16/2011",217.100006103516,2011-03-16,3,2011
"rook.uk","Mar/16/2011",18.3999996185303,2011-03-16,3,2011
"saana.fi","Mar/16/2011",78.7000045776367,2011-03-16,3,2011
"sage.us","Mar/16/2011",255.900009155273,2011-03-16,3,2011
"saline.us","Mar/16/2011",24.8000011444092,2011-03-16,3,2011
"sava.us","Mar/16/2011",121.200004577637,2011-03-16,3,2011
"sedg.us","Mar/16/2011",147.400009155273,2011-03-16,3,2011
"sereng.tz","Mar/16/2011",109.400001525879,2011-03-16,3,2011
"sevi.us","Mar/16/2011",0.200000002980232,2011-03-16,3,2011
"sgs.us","Mar/16/2011",24.5,2011-03-16,3,2011
"shps.us","Mar/16/2011",24.7000007629395,2011-03-16,3,2011
"sier.us","Mar/16/2011",302.800018310547,2011-03-16,3,2011
"sirsi.in","Mar/16/2011",0.600000023841858,2011-03-16,3,2011
"smith.us","Mar/16/2011",307,2011-03-16,3,2011
"spin.us","Mar/16/2011",135,2011-03-16,3,2011
"spv.ar","Mar/16/2011",9.5,2011-03-16,3,2011
"summ.za","Mar/16/2011",111,2011-03-16,3,2011
"sval.no","Mar/16/2011",46,2011-03-16,3,2011
